created_at,,rating,review_text
2026-01-15,,4,Loved CIRCUIT CARDIO & STRENGTH at Summit Reach YMCA in Pittsfield—the space/pool was clean and comfortable. Would definitely come back. Great for families.
2026-03-01,,5,Pinecrest YMCA nailed it with LINE DANCING. my kid/teen had a blast and asked to come back Great energy and well-run session. Parking was easy.
2026-03-13,,3,"Mixed feelings about a class at Pinecrest YMCA (Lexington). good for a first try, not sure it’s my favorite Could be amazing with small tweaks."
2026-01-15,,1,Not a great session of SENIOR CIRCUITS at Riverstone YMCA. there wasn't enough equipment/space. Wish there were clearer signs.
2026-02-07,,3,HEALTHY COOKING in Salem was okay. good instructor but the class size was big Might try a different time slot. Would go again with friends.
2026-01-05,,4,Loved a class at Seabrook Commons YMCA in Plymouth—my kid/teen had a blast and asked to come back. Would definitely come back. Parking was easy.
2026-03-26,,3,"SENIOR CIRCUITS at Summit Reach YMCA in Pittsfield was okay. worth doing, but I expected more variety Might try a different time slot. Still glad I tried it."
2026-01-29,,3,"Mixed feelings about BEGINNER COOKING at Summit Reach YMCA (Pittsfield). worth doing, but I expected more variety Would go again with friends."
2026-01-09,,1,Riverstone YMCA felt off during CIRCUIT CARDIO & STRENGTH: the facility felt busy and a bit chaotic. Wish there were clearer signs.
2025-12-28,,5,Big fan of BEGINNER DRAWING. the instructor explained everything clearly Staff were friendly and the schedule was smooth. Loved the community vibe.
2026-04-09,,5,Riverstone YMCA nailed it with AQUA CARDIO. the class was organized and started on time Great energy and well-run session. Great for families.
2026-04-13,,1,Wanted to like BEGINNER DRAWING at Harborlight YMCA (Salem) but the session felt more intense than advertised. Check-in line moved slowly.
2026-01-01,,1,Seabrook Commons YMCA felt off during ARTHRITIS AQUA FITNESS: the facility felt busy and a bit chaotic. Wish there were clearer signs.
2026-02-07,,4,Summit Reach YMCA nailed it with AQUA ZUMBA. the instructor explained everything clearly Great energy and well-run session. Loved the community vibe.
2025-12-28,,2,CARDIO STRENGTH in Salem was disappointing—the room was overcrowded and hard to follow. Not sure I’d return. Parking was a hassle.
2026-02-05,,1,Wanted to like CARDIO DANCE at Riverstone YMCA (Framingham) but I couldn't hear the cues well. Would prefer smaller groups.
2026-04-06,,2,Had a rough experience with CARDIO STRENGTH at Pinecrest YMCA. it didn’t match the description on the schedule Needs improvement. Parking was a hassle.
2026-02-26,,2,Not a great session of AQUA CARDIO at Summit Reach YMCA. it started late and felt rushed. Check-in line moved slowly.
2025-12-26,,5,Loved BEGINNER DRAWING at Summit Reach YMCA in Pittsfield—I appreciated the modifications and coaching. Would definitely come back. Loved the community vibe.
2025-12-30,,4,Took BEGINNER DRAWING at Harborlight YMCA (Salem) and it exceeded expectations. the vibe was welcoming and not intimidating Great for families.
2026-02-02,,1,Had a rough experience with SKETCHING at Summit Reach YMCA. it started late and felt rushed Needs improvement. Felt hectic after school hours.
2026-03-05,,2,AQUA ZUMBA at Harborlight YMCA in Salem was disappointing—it started late and felt rushed. Not sure I’d return. Wish there were clearer signs.
2026-03-19,,1,Had a rough experience with BEGINNER DRAWING at Harborlight YMCA. instructions were unclear for beginners Needs improvement. Would prefer smaller groups.
2026-01-03,,3,"Decent CARDIO DANCE at Harborlight YMCA—fun format, though the cues could be clearer. Still glad I tried it."
2026-02-07,,4,Big fan of BEGINNER COOKING. the space/pool was clean and comfortable Staff were friendly and the schedule was smooth. Great for families.
2026-02-14,,1,Not a great session of ARTHRITIS AQUA FITNESS. staff communication at check-in was confusing. Parking was a hassle.
2026-01-02,,1,Had a rough experience with AQUA PILATES at Seabrook Commons YMCA. there wasn't enough equipment/space Needs improvement. Felt hectic after school hours.
2026-03-30,,5,Took CARDIO DANCE at Seabrook Commons YMCA (Plymouth) and it exceeded expectations. the pacing was great and I left feeling energized Great for families.
2025-12-30,,5,Loved BEGINNER COOKING in Plymouth—it felt fun and effective without being too hard. Would definitely come back. Great for families.
2026-04-08,,2,Not a great session of SKETCHING. it didn’t match the description on the schedule. Felt hectic after school hours.
2025-12-29,,5,"If you're in Lexington, try AQUA FIT at Pinecrest YMCA. I appreciated the modifications and coaching Easy 5 stars. Parking was easy."
2026-02-06,,1,Not a great session of HEALTHY COOKING at Summit Reach YMCA. it started late and felt rushed. Would prefer smaller groups.
2026-02-08,,2,BOOT CAMP in Lexington was disappointing—the room was overcrowded and hard to follow. Not sure I’d return. Check-in line moved slowly.
2026-04-06,,4,"If you're in Framingham, try AQUA FIT at Riverstone YMCA. the vibe was welcoming and not intimidating Easy 5 stars. Front desk was helpful."
2026-02-08,,5,"If you're in Framingham, try AQUA FIT at Riverstone YMCA. it was the perfect intensity for me Easy 5 stars. Front desk was helpful."
2026-01-17,,3,"SENIOR CIRCUITS in Pittsfield was okay. worth doing, but I expected more variety Might try a different time slot. Might try the morning slot next time."
2025-12-19,,2,Wanted to like SENIOR CIRCUITS at Seabrook Commons YMCA (Plymouth) but the room was overcrowded and hard to follow. Check-in line moved slowly.
2026-01-20,,5,Took AQUA ZUMBA at Seabrook Commons YMCA (Plymouth) and it exceeded expectations. the music and cues were on point Nice mix of ages in the group.
2026-03-11,,1,Wanted to like POWER HOUR at Riverstone YMCA (Framingham) but there wasn't enough equipment/space. Would prefer smaller groups.
2026-03-16,,4,Loved BOOT CAMP BURN at Summit Reach YMCA in Pittsfield—it felt fun and effective without being too hard. Would definitely come back. Loved the community vibe.
2026-04-02,,1,Had a rough experience with BEGINNER COOKING at Pinecrest YMCA. the water/room temperature was uncomfortable Needs improvement. Felt hectic after school hours.
2026-04-06,,1,Summit Reach YMCA felt off during BEGINNER DRAWING: it started late and felt rushed. Check-in line moved slowly.
2026-04-04,,1,Had a rough experience with AQUA PILATES at Harborlight YMCA. it started late and felt rushed Needs improvement. Would prefer smaller groups.
2026-01-09,,3,"AQUA CARDIO in Lexington was okay. liked it, but the start was a bit delayed Might try a different time slot. Probably better on weekends."
2026-02-17,,1,Riverstone YMCA felt off during AQUA FIT: there wasn't enough equipment/space. Wish there were clearer signs.
2026-04-11,,5,Big fan of BOOT CAMP BURN at Summit Reach YMCA. it was the perfect intensity for me Staff were friendly and the schedule was smooth. Loved the community vibe.
2026-01-17,,2,Seabrook Commons YMCA felt off during AQUA ZUMBA: staff communication at check-in was confusing. Parking was a hassle.
2025-12-23,,1,Had a rough experience with BEGINNER DRAWING at Summit Reach YMCA. I couldn't hear the cues well Needs improvement. Wish there were clearer signs.
2026-01-13,,2,Harborlight YMCA felt off during LINE DANCING: I couldn't hear the cues well. Parking was a hassle.
2026-04-14,,5,Loved BEGINNER COOKING in Pittsfield—the pacing was great and I left feeling energized. Would definitely come back. Front desk was helpful.
2026-02-06,,5,Harborlight YMCA nailed it with a class. the space/pool was clean and comfortable Great energy and well-run session. Great for families.
2026-01-13,,5,"If you're in Plymouth, try ARTHRITIS AQUA FITNESS at Seabrook Commons YMCA. it was the perfect intensity for me Easy 5 stars. Loved the community vibe."
2025-12-16,,5,Summit Reach YMCA nailed it with POWER HOUR. the space/pool was clean and comfortable Great energy and well-run session. Loved the community vibe.
2025-12-17,,1,Had a rough experience with AQUA PILATES at Pinecrest YMCA. I couldn't hear the cues well Needs improvement. Parking was a hassle.
2026-01-22,,4,Loved SENIOR CIRCUITS at Seabrook Commons YMCA in Plymouth—I appreciated the modifications and coaching. Would definitely come back. Front desk was helpful.
2025-12-28,,5,Loved a class at Seabrook Commons YMCA in Plymouth—it was the perfect intensity for me. Would definitely come back. Loved the community vibe.
2026-03-01,,2,Had a rough experience with SALSA / LATIN DANCE at Seabrook Commons YMCA. instructions were unclear for beginners Needs improvement. Felt hectic after school hours.
2026-01-14,,2,Not a great session of CIRCUIT CARDIO & STRENGTH at Harborlight YMCA. it started late and felt rushed. Check-in line moved slowly.
2026-01-06,,5,Pinecrest YMCA nailed it with BEGINNER COOKING. it was the perfect intensity for me Great energy and well-run session. Loved the community vibe.
2025-12-21,,3,"Decent SALSA / LATIN DANCE—nice workout, but timing felt a little tight. Probably better on weekends."
2025-12-31,,5,Pinecrest YMCA nailed it with BEGINNER DRAWING. the space/pool was clean and comfortable Great energy and well-run session. Parking was easy.
2026-01-07,,5,Big fan of AQUA PILATES at Seabrook Commons YMCA. the pacing was great and I left feeling energized Staff were friendly and the schedule was smooth. Front desk was helpful.
2026-03-22,,1,a class at Seabrook Commons YMCA in Plymouth was disappointing—staff communication at check-in was confusing. Not sure I’d return. Felt hectic after school hours.
2025-12-20,,2,SENIOR CIRCUITS at Summit Reach YMCA in Pittsfield was disappointing—it started late and felt rushed. Not sure I’d return. Would prefer smaller groups.
2026-04-15,,5,Took BOOT CAMP at Summit Reach YMCA (Pittsfield) and it exceeded expectations. it felt fun and effective without being too hard Nice mix of ages in the group.
2026-03-22,,1,Had a rough experience with CARDIO STRENGTH at Riverstone YMCA. I couldn't hear the cues well Needs improvement. Check-in line moved slowly.
2026-04-14,,4,Took LINE DANCING at Seabrook Commons YMCA (Plymouth) and it exceeded expectations. the pacing was great and I left feeling energized Loved the community vibe.
2026-04-01,,2,Pinecrest YMCA felt off during AQUA INTERVALS: I couldn't hear the cues well. Parking was a hassle.
2026-03-07,,5,Seabrook Commons YMCA nailed it with AQUA FIT. the class was organized and started on time Great energy and well-run session. Loved the community vibe.
2026-02-03,,4,Took SALSA / LATIN DANCE at Riverstone YMCA (Framingham) and it exceeded expectations. the class was organized and started on time Front desk was helpful.
2026-01-20,,4,Big fan of SKETCHING at Riverstone YMCA. it was the perfect intensity for me Staff were friendly and the schedule was smooth. Nice mix of ages in the group.
2025-12-28,,1,Not a great session of ARTHRITIS AQUA FITNESS at Summit Reach YMCA. I couldn't hear the cues well. Felt hectic after school hours.
2026-01-05,,1,ARTHRITIS AQUA FITNESS at Summit Reach YMCA in Pittsfield was disappointing—the facility felt busy and a bit chaotic. Not sure I’d return. Wish there were clearer signs.
2026-01-23,,1,CIRCUIT CARDIO & STRENGTH at Harborlight YMCA in Salem was disappointing—staff communication at check-in was confusing. Not sure I’d return. Felt hectic after school hours.
2026-02-04,,3,"POWER HOUR at Riverstone YMCA in Framingham was okay. worth doing, but I expected more variety Might try a different time slot. Could be amazing with small tweaks."
2026-02-24,,1,Had a rough experience with a class at Riverstone YMCA. the water/room temperature was uncomfortable Needs improvement. Felt hectic after school hours.
2026-01-07,,1,Seabrook Commons YMCA felt off during CARDIO DANCE: the water/room temperature was uncomfortable. Wish there were clearer signs.
2026-04-20,,2,Seabrook Commons YMCA felt off during HEALTHY COOKING: it started late and felt rushed. Wish there were clearer signs.
2026-02-12,,3,"BOOT CAMP BURN at Pinecrest YMCA in Lexington was okay. worth doing, but I expected more variety Might try a different time slot. Probably better on weekends."
2026-02-07,,4,Seabrook Commons YMCA nailed it with BOOT CAMP. the pacing was great and I left feeling energized Great energy and well-run session. Parking was easy.
2026-04-19,,3,"Decent SENIOR CIRCUITS—worth doing, but I expected more variety. Might try the morning slot next time."
2026-01-31,,5,"If you're in Plymouth, try CIRCUIT CARDIO & STRENGTH at Seabrook Commons YMCA. the pacing was great and I left feeling energized Easy 5 stars. Nice mix of ages in the group."
